Region,Unit Code,Date/Time Beginning (EST),Date/Time End (EST),Economic Max,Economic Min,Emergency Max,Emergency Min,Economic Flag,Emergency Flag,Must Run Flag,Unit Available Flag,Self Scheduled MW,Target MW Reduction,MW,Curtailment Offer Price,Price1,MW1,Price2,MW2,Price3,MW3,Price4,MW4,Price5,MW5,Price6,MW6,Price7,MW7,Price8,MW8,Price9,MW9,Price10,MW10,Slope
North,A3630,10/07/2020 18:00:00,10/07/2020 19:00:00,19.4,15,19.9,15,1,0,0,1,0,,0,,195.23,15,197.45,15.5,199.67,16,201.89,16.5,204.1,17,206.32,17.5,208.54,18,210.76,18.5,214.75,19.4,215.19,19.5,1
North,A3634,10/07/2020 18:00:00,10/07/2020 19:00:00,6.1,6.1,7,6.1,1,0,0,1,0,,0,,178.75,6,183.25,7.4,,,,,,,,,,,,,,,,,1
North,A3635,10/07/2020 18:00:00,10/07/2020 19:00:00,156,80,156,80,0,0,0,0,0,,0,,20.04,80,20.43,88.4,20.82,96.8,21.21,105.2,21.6,113.6,21.99,122,22.38,130.4,22.77,138.8,23.16,147.2,23.57,156,1
North,A3636,10/07/2020 18:00:00,10/07/2020 19:00:00,156,80,156,80,0,0,0,0,0,,0,,30.43,80,30.77,88.4,31.11,96.8,31.45,105.2,31.79,113.6,32.13,122,32.47,130.4,32.81,138.8,33.15,147.2,33.51,156,1
North,A3637,10/07/2020 18:00:00,10/07/2020 19:00:00,110,80,122,80,0,0,0,0,0,,0,,35.08,80,35.33,83.8,35.58,87.6,35.83,91.4,36.08,95.2,36.33,99,36.59,102.8,36.84,106.6,37.06,110,217.42,110.1,1
North,A3639,10/07/2020 18:00:00,10/07/2020 19:00:00,53.8,0.1,56.7,0.1,0,0,1,1,0,,0.1,,302.9,0.1,305.98,6.8,309.06,13.5,312.13,20.2,315.21,26.9,318.29,33.6,321.37,40.3,324.45,47,327.57,53.8,500.03,53.9,1
Central,A3644,10/07/2020 18:00:00,10/07/2020 19:00:00,785,40,793,40,1,0,0,1,0,,785,,20.78,40,21.19,785,,,,,,,,,,,,,,,,,0
Central,A3645,10/07/2020 18:00:00,10/07/2020 19:00:00,81,51,81,51,1,0,0,1,0,,0,,21.78,51,21.78,93,,,,,,,,,,,,,,,,,0
Central,A3646,10/07/2020 18:00:00,10/07/2020 19:00:00,80,51,80,51,1,0,0,1,0,,0,,21.34,50,21.34,93,,,,,,,,,,,,,,,,,0
Central,A3647,10/07/2020 18:00:00,10/07/2020 19:00:00,80,51,80,51,1,0,0,1,0,,0,,21.85,55,21.85,93,,,,,,,,,,,,,,,,,0
Central,A3651,10/07/2020 18:00:00,10/07/2020 19:00:00,95,30,99,25,0,0,0,0,54,,0,,18.23,30,18.77,37.7,19.31,45.4,19.85,53.1,20.38,60.8,20.92,68.5,21.46,76.2,22,83.9,22.54,91.6,23.07,99.3,1
Central,A3652,10/07/2020 18:00:00,10/07/2020 19:00:00,95,30,100,25,1,0,0,1,54,,95,,18.23,30,18.76,37.5,19.28,45,19.81,52.5,20.33,60,20.85,67.5,21.38,75,21.9,82.5,22.42,90,22.95,97.5,1
Central,A3653,10/07/2020 18:00:00,10/07/2020 19:00:00,415,110,423,80,1,0,0,1,100,,415,,18.65,220,18.75,242.2,18.85,264.4,18.95,286.6,19.05,308.8,19.14,331,19.24,353.2,19.34,375.4,19.44,397.6,19.54,419.8,1
Central,A3654,10/07/2020 18:00:00,10/07/2020 19:00:00,75,45,75,26,1,0,0,1,45,,0,,21.94,45,21.94,49.2,21.94,53.4,21.94,57.6,21.94,61.8,21.94,66,21.94,70.2,22.7,74.4,23.68,78.6,24.89,82.8,1
Central,A3655,10/07/2020 18:00:00,10/07/2020 19:00:00,77,45,77,26,1,0,0,1,45,,0,,21.96,45,21.96,49.2,21.96,53.4,21.96,57.6,21.96,61.8,21.96,66,21.96,70.2,22.72,74.4,23.71,78.6,24.91,82.8,1
Central,A3656,10/07/2020 18:00:00,10/07/2020 19:00:00,153,115,153,115,0,0,0,0,110,,0,,16.65,100,16.65,106.6,16.65,113.2,16.74,119.8,17.52,126.4,18.67,133,20.19,139.6,22.09,146.2,24.36,152.8,27.01,159.4,1
Central,A3657,10/07/2020 18:00:00,10/07/2020 19:00:00,38,10,38,10,0,1,0,1,0,,0,,380,10,380,16,380,32,,,,,,,,,,,,,,,1
Central,A3666,10/07/2020 18:00:00,10/07/2020 19:00:00,45,23,45,22,1,0,0,1,0,,0,,22.07,23,26.32,45,,,,,,,,,,,,,,,,,0
Central,A3667,10/07/2020 18:00:00,10/07/2020 19:00:00,45,23,45,22,1,0,0,1,0,,0,,22.07,23,26.32,45,,,,,,,,,,,,,,,,,0
Central,A3668,10/07/2020 18:00:00,10/07/2020 19:00:00,45,23,45,22,1,0,0,1,0,,0,,22.07,23,26.32,45,,,,,,,,,,,,,,,,,0
Central,A3669,10/07/2020 18:00:00,10/07/2020 19:00:00,45,23,45,22,1,0,0,1,0,,0,,22.07,23,26.32,45,,,,,,,,,,,,,,,,,0
Central,A3670,10/07/2020 18:00:00,10/07/2020 19:00:00,45,23,45,22,1,0,0,1,0,,0,,22.07,23,26.32,45,,,,,,,,,,,,,,,,,0
Central,A3671,10/07/2020 18:00:00,10/07/2020 19:00:00,45,23,45,22,1,0,0,1,0,,0,,22.07,23,26.32,45,,,,,,,,,,,,,,,,,0
Central,A3674,10/07/2020 18:00:00,10/07/2020 19:00:00,0,0,0,0,0,0,0,0,0,,0,,10.54,0,12.49,25,12.79,29,13.08,33,13.38,36,13.67,40,,,,,,,,,1
Central,A3675,10/07/2020 18:00:00,10/07/2020 19:00:00,40,25,40,25,1,0,0,1,0,,40,,10.54,0,12.49,25,12.79,29,13.08,33,13.38,36,13.67,40,,,,,,,,,1
Central,A3676,10/07/2020 18:00:00,10/07/2020 19:00:00,40,25,40,25,1,0,0,1,0,,40,,10.54,0,12.49,25,12.79,29,13.08,33,13.38,36,13.67,40,,,,,,,,,1
Central,A3677,10/07/2020 18:00:00,10/07/2020 19:00:00,18,18,18,18,0,0,0,0,0,,0,,64.65,18,,,,,,,,,,,,,,,,,,,0
Central,A3679,10/07/2020 18:00:00,10/07/2020 19:00:00,22,22,22,22,0,0,0,0,0,,0,,64.68,22,,,,,,,,,,,,,,,,,,,0
Central,A3681,10/07/2020 18:00:00,10/07/2020 19:00:00,42,42,42,42,1,0,0,1,0,,0,,63.99,48,,,,,,,,,,,,,,,,,,,0
Central,A3682,10/07/2020 18:00:00,10/07/2020 19:00:00,42,42,42,42,1,0,0,1,0,,0,,64,49,,,,,,,,,,,,,,,,,,,0
Central,A3695,10/07/2020 18:00:00,10/07/2020 19:00:00,100,75,112.6,66,1,0,0,1,0,,0,,24.12,75,24.34,81,24.57,87,24.81,93,25.1,100,25.15,101,25.54,110,,,,,,,1
Central,A3706,10/07/2020 18:00:00,10/07/2020 19:00:00,7,0,7,0,0,0,1,1,2.5,,7,,0,0,0,200,,,,,,,,,,,,,,,,,1
Central,A3708,10/07/2020 18:00:00,10/07/2020 19:00:00,72,70,73,60,0,0,0,0,0,,0,,1.13,70,50,73,,,,,,,,,,,,,,,,,0
Central,A3714,10/07/2020 18:00:00,10/07/2020 19:00:00,20,7,22.6,4,0,0,0,0,0,,0,,31.95,4,50.57,22,,,,,,,,,,,,,,,,,1
Central,A3715,10/07/2020 18:00:00,10/07/2020 19:00:00,20,5,22.6,3,0,0,0,0,0,,0,,31.95,4,50.57,22,,,,,,,,,,,,,,,,,1
North,A3721,10/07/2020 18:00:00,10/07/2020 19:00:00,230,100,247.4,94,1,0,0,1,225,,0,,15.62,0,17.78,100,18.12,116,18.46,132,18.8,148,19.15,164,19.49,180,19.83,196,20.17,212,20.52,228,1
Central,A3726,10/07/2020 18:00:00,10/07/2020 19:00:00,33.5,30,33.6,30,1,0,0,1,0,,0,,16,33.5,75,33.6,,,,,,,,,,,,,,,,,0
Central,A3727,10/07/2020 18:00:00,10/07/2020 19:00:00,33.5,30,33.6,30,1,0,0,1,0,,0,,38,33.5,75,33.6,,,,,,,,,,,,,,,,,0
Central,A3728,10/07/2020 18:00:00,10/07/2020 19:00:00,33.5,30,33.6,30,1,0,0,1,0,,0,,38,33.5,75,33.6,,,,,,,,,,,,,,,,,0
Central,A3729,10/07/2020 18:00:00,10/07/2020 19:00:00,33.5,30,33.6,30,1,0,0,1,0,,0,,38,33.5,75,33.6,,,,,,,,,,,,,,,,,0
North,A3730,10/07/2020 18:00:00,10/07/2020 19:00:00,41,13,41,13,1,0,0,1,0,,0,,90.14,0,99.71,13,101.65,15.6,103.58,18.2,105.51,20.9,107.44,23.5,109.37,26.1,111.3,28.8,113.24,31.4,115.16,34,1
North,A3731,10/07/2020 18:00:00,10/07/2020 19:00:00,41,13,41,13,1,0,0,1,0,,0,,88.78,0,98.05,13,99.92,15.6,101.79,18.2,103.66,20.9,105.53,23.5,107.4,26.1,109.27,28.8,111.14,31.4,113.01,34,1
Central,A3736,10/07/2020 18:00:00,10/07/2020 19:00:00,80,50,80,50,1,0,0,1,0,,0,,19.74,0,21.05,50,21.25,58,21.44,65,21.64,73,21.84,80,,,,,,,,,1
Central,A3737,10/07/2020 18:00:00,10/07/2020 19:00:00,0,0,0,0,0,0,0,0,0,,0,,19.74,0,21.05,50,21.25,58,21.44,65,21.64,73,21.84,80,,,,,,,,,1
Central,A3738,10/07/2020 18:00:00,10/07/2020 19:00:00,80,50,80,50,1,0,0,1,0,,0,,19.74,0,21.05,50,21.25,58,21.44,65,21.64,73,21.84,80,,,,,,,,,1
Central,A3739,10/07/2020 18:00:00,10/07/2020 19:00:00,80,50,80,50,1,0,0,1,0,,0,,19.74,0,21.05,50,21.25,58,21.44,65,21.64,73,21.84,80,,,,,,,,,1
Central,A3740,10/07/2020 18:00:00,10/07/2020 19:00:00,80,50,80,50,1,0,0,1,0,,0,,19.74,0,21.05,50,21.25,58,21.44,65,21.64,73,21.84,80,,,,,,,,,1
Central,A3741,10/07/2020 18:00:00,10/07/2020 19:00:00,0,0,0,0,0,0,0,0,0,,0,,19.74,0,21.05,50,21.25,58,21.44,65,21.64,73,21.84,80,,,,,,,,,1
Central,A3742,10/07/2020 18:00:00,10/07/2020 19:00:00,0,0,0,0,0,0,0,0,0,,0,,19.74,0,21.05,50,21.25,58,21.44,65,21.64,73,21.84,80,,,,,,,,,1
Central,A3743,10/07/2020 18:00:00,10/07/2020 19:00:00,0,0,0,0,0,0,0,0,0,,0,,19.74,0,21.05,50,21.25,58,21.44,65,21.64,73,21.84,80,,,,,,,,,1
Central,A3747,10/07/2020 18:00:00,10/07/2020 19:00:00,0,0,0,0,0,0,0,0,0,,0,,1.96,0,1.96,1,1.96,5,1.96,8,1.96,12,1.96,15,,,,,,,,,0
Central,A3748,10/07/2020 18:00:00,10/07/2020 19:00:00,0,0,0,0,0,0,0,0,0,,0,,1.96,0,1.96,1,1.96,5,1.96,8,1.96,12,1.96,15,,,,,,,,,0
Central,A3749,10/07/2020 18:00:00,10/07/2020 19:00:00,0,0,0,0,0,0,0,0,0,,0,,1.96,0,1.96,1,1.96,5,1.96,8,1.96,12,1.96,15,,,,,,,,,0
North,A3754,10/07/2020 18:00:00,10/07/2020 19:00:00,31.6,8,36.6,8,1,0,0,1,0,,0,,30.15,8,31,12,31.05,16,31.1,20,31.2,25,,,,,,,,,,,0
North,A3755,10/07/2020 18:00:00,10/07/2020 19:00:00,36.4,8,41,8,1,0,0,1,0,,0,,30,10,30.05,12,30.1,19,30.15,23,30.2,27,30.25,31,30.3,35,30.35,39,,,,,0
North,A3756,10/07/2020 18:00:00,10/07/2020 19:00:00,21,7,23,7,0,0,1,1,0,,7,,43,8,43.05,12,43.1,15,43.15,18,43.2,20,,,,,,,,,,,0
North,A3757,10/07/2020 18:00:00,10/07/2020 19:00:00,68,52,68,45,0,0,1,1,0,,52,,48,50,48.05,60,48.1,70,,,,,,,,,,,,,,,0
North,A3758,10/07/2020 18:00:00,10/07/2020 19:00:00,42,34,48,24,0,0,1,1,0,,34,,23.9,23,23.95,24,48,28,48.05,32,48.1,34,48.15,36,48.2,38,48.6,40,,,,,0
North,A3759,10/07/2020 18:00:00,10/07/2020 19:00:00,21.4,8,25.8,8,1,0,0,1,0,,0,,32.5,8,32.55,10,32.6,13,32.65,17,32.7,18,32.75,20,32.8,23,,,,,,,0
Central,A3762,10/07/2020 18:00:00,10/07/2020 19:00:00,0.8,0,10.5,0,0,0,1,1,0,,0.8,,0,0,0,10.5,,,,,,,,,,,,,,,,,1
Central,A3763,10/07/2020 18:00:00,10/07/2020 19:00:00,105.5,24.7,108.3,24.7,0,0,1,1,0,,101.5,,15.85,0.1,16.57,25,16.86,35,17.15,45,17.44,55,17.73,65,18.02,75,18.3,85,18.59,95,18.94,107,1
Central,A3764,10/07/2020 18:00:00,10/07/2020 19:00:00,106.4,24.7,108.3,24.7,0,0,0,0,0,,0,,15.82,0.1,16.64,25,16.97,35,17.3,45,17.63,55,17.96,65,18.29,75,18.62,85,18.95,95,19.35,107,1
Central,A3787,10/07/2020 18:00:00,10/07/2020 19:00:00,670,380,720,280,0,0,0,0,0,,0,,17.48,380,17.48,720,17.48,740,17.48,758,,,,,,,,,,,,,0
Central,A3788,10/07/2020 18:00:00,10/07/2020 19:00:00,670,350,720,280,0,0,0,0,0,,0,,17.86,370,17.86,720,17.86,740,17.86,783,,,,,,,,,,,,,0
Central,A3789,10/07/2020 18:00:00,10/07/2020 19:00:00,575,350,625,280,0,0,1,1,0,,575,,17.71,390,17.71,708,17.71,728,17.71,783,,,,,,,,,,,,,0
Central,A3790,10/07/2020 18:00:00,10/07/2020 19:00:00,575,350,625,280,1,0,0,1,0,,0,,17.55,390,17.55,707,17.55,727,17.55,762,,,,,,,,,,,,,0
Central,A3791,10/07/2020 18:00:00,10/07/2020 19:00:00,10,10,10,10,1,0,0,1,0,,0,,92.29,12.5,,,,,,,,,,,,,,,,,,,0
North,A3797,10/07/2020 18:00:00,10/07/2020 19:00:00,0,0,0,0,0,0,0,0,0,,0,,22.57,30,22.62,42,22.67,50,23.16,60,23.7,65,,,,,,,,,,,0
North,A3798,10/07/2020 18:00:00,10/07/2020 19:00:00,0,0,0,0,0,0,0,0,0,,0,,22.57,30,22.62,42,22.67,50,23.16,60,23.7,65,,,,,,,,,,,0
North,A3799,10/07/2020 18:00:00,10/07/2020 19:00:00,352,150,352,150,0,0,1,1,0,,280,,20.62,150,20.63,200,20.72,240,20.85,300,20.96,350,,,,,,,,,,,0
North,A3802,10/07/2020 18:00:00,10/07/2020 19:00:00,0.1,0.1,12.5,0.1,0,0,1,1,0,,0.1,,0.01,1,,,,,,,,,,,,,,,,,,,0
North,A3803,10/07/2020 18:00:00,10/07/2020 19:00:00,30,10,30,10,1,0,0,1,0,,0,,27.77,10,28.12,15,28.79,20,29.57,25,40.38,26,40.99,30,,,,,,,,,0
North,A3804,10/07/2020 18:00:00,10/07/2020 19:00:00,30,10,30,10,1,0,0,1,0,,0,,17.39,10,17.61,15,18.03,20,18.52,25,42.49,26,42.82,30,,,,,,,,,0
North,A3805,10/07/2020 18:00:00,10/07/2020 19:00:00,49,15,49,15,1,0,0,1,0,,0,,29.87,15,29.88,20,33.2,25,34.91,30,37.58,35,38.31,40,38.55,45,,,,,,,0
North,A3806,10/07/2020 18:00:00,10/07/2020 19:00:00,49,15,49,15,1,0,0,1,0,,0,,29.87,15,29.88,20,33.2,25,34.91,30,37.58,35,38.31,40,38.55,45,,,,,,,0
North,A3807,10/07/2020 18:00:00,10/07/2020 19:00:00,0,0,0,0,0,0,0,0,0,,0,,18.37,25,19.37,35,20.37,50,21.37,60,22.37,70,,,,,,,,,,,0
North,A3808,10/07/2020 18:00:00,10/07/2020 19:00:00,0,0,0,0,0,0,0,0,0,,0,,19.53,25,20.53,35,21.53,50,22.53,60,23.53,70,,,,,,,,,,,0
North,A3822,10/07/2020 18:00:00,10/07/2020 19:00:00,165.3,51.3,165.8,51.3,1,0,0,1,0,,0,,15.05,0.1,15.33,39,15.46,55,15.59,73,15.71,90,15.84,107,15.96,125,16.09,142,16.23,160,16.27,165,1
Central,A3825,10/07/2020 18:00:00,10/07/2020 19:00:00,20,20,20,20,0,0,0,0,0,,0,,73.54,20,,,,,,,,,,,,,,,,,,,0
Central,A3826,10/07/2020 18:00:00,10/07/2020 19:00:00,20,20,20,20,1,0,0,1,0,,0,,73.54,20,,,,,,,,,,,,,,,,,,,0
Central,A3827,10/07/2020 18:00:00,10/07/2020 19:00:00,20,20,20,20,1,0,0,1,0,,0,,73.54,20,,,,,,,,,,,,,,,,,,,0
Central,A3828,10/07/2020 18:00:00,10/07/2020 19:00:00,20,20,20,20,1,0,0,1,0,,0,,73.54,20,,,,,,,,,,,,,,,,,,,0
Central,A3829,10/07/2020 18:00:00,10/07/2020 19:00:00,24,24,24,24,1,0,0,1,0,,0,,69.37,24,,,,,,,,,,,,,,,,,,,0
Central,A3830,10/07/2020 18:00:00,10/07/2020 19:00:00,23,23,23,23,1,0,0,1,0,,0,,127.51,23,,,,,,,,,,,,,,,,,,,0
Central,A3831,10/07/2020 18:00:00,10/07/2020 19:00:00,23,23,23,23,0,0,0,0,0,,0,,127.51,23,,,,,,,,,,,,,,,,,,,0
Central,A3840,10/07/2020 18:00:00,10/07/2020 19:00:00,390,310,420,290,0,0,1,1,0,,390,,19.18,1,20.15,310,20.72,315,24,316,25,370,26,395,27,400,28,430,29,450,30,455,1
Central,A3848,10/07/2020 18:00:00,10/07/2020 19:00:00,0,0,0,0,1,0,0,1,0,,0,,0.01,1,0.02,2,0.04,4,0.05,5,0.06,6,0.07,7,0.08,8,0.09,9,0.1,10,0.11,11,1
Central,A3849,10/07/2020 18:00:00,10/07/2020 19:00:00,0,0,0,0,1,0,0,1,0,,0,,0.01,1,0.03,3,0.06,6,0.07,7,0.08,8,0.09,9,0.1,10,0.11,11,0.12,12,0.13,13,1
Central,A3850,10/07/2020 18:00:00,10/07/2020 19:00:00,400,390,431,300,0,0,0,0,0,,0,,16.14,1,16.96,180,17.78,210,18.19,230,18.88,310,19.58,370,19.96,390,20.16,410,20.36,420,20.81,431,1
Central,A3851,10/07/2020 18:00:00,10/07/2020 19:00:00,170,130,170,100,0,0,0,0,0,,0,,12.62,1,15.67,190,17.34,250,18.16,275,18.9,335,20.21,395,20.89,430,21.46,440,21.58,455,21.98,472,1
Central,A3852,10/07/2020 18:00:00,10/07/2020 19:00:00,75,70,78,20,0,0,0,0,0,,0,,9.13,1,11.49,20,12.74,30,13.98,40,15.23,50,16.47,60,17.71,70,18.71,78,20.2,90,20.33,91,0
Central,A3853,10/07/2020 18:00:00,10/07/2020 19:00:00,73,70,77,20,0,0,0,0,0,,0,,7.72,1,10.5,20,11.96,30,13.41,40,14.88,50,16.34,60,17.8,70,18.82,77,20.72,90,20.87,91,0
Central,A3854,10/07/2020 18:00:00,10/07/2020 19:00:00,355,125,361,120,0,0,1,1,0,,350,,18.48,1,19.15,120,19.45,125,19.77,180,20.12,200,20.48,260,20.77,290,20.91,305,21.21,355,21.48,361,1
Central,A3855,10/07/2020 18:00:00,10/07/2020 19:00:00,355,125,361,120,0,0,1,1,0,,350,,18.11,1,18.95,120,19.29,125,19.63,180,19.98,200,20.32,260,20.59,290,20.76,310,20.98,355,21.21,361,1
North,A3864,10/07/2020 18:00:00,10/07/2020 19:00:00,98,45,98,45,1,0,0,1,0,,0,,11.62,0,15.34,120,,,,,,,,,,,,,,,,,1
North,A3865,10/07/2020 18:00:00,10/07/2020 19:00:00,98,45,98,45,1,0,0,1,0,,0,,9.07,0,16.86,120,,,,,,,,,,,,,,,,,1
North,A3867,10/07/2020 18:00:00,10/07/2020 19:00:00,11,11,11,11,0,0,1,1,0,,11,,5.24,5.7,103.35,40,,,,,,,,,,,,,,,,,1
North,A3868,10/07/2020 18:00:00,10/07/2020 19:00:00,16,16,16,16,0,0,1,1,0,,16,,13.55,0,56.31,40,,,,,,,,,,,,,,,,,1
North,A3876,10/07/2020 18:00:00,10/07/2020 19:00:00,44,22,44,22,0,1,0,1,0,,0,,70.38,0,85,70,,,,,,,,,,,,,,,,,1
North,A3877,10/07/2020 18:00:00,10/07/2020 19:00:00,44,22,44,22,0,1,0,1,0,,0,,70.38,0,85,70,,,,,,,,,,,,,,,,,1
North,A3878,10/07/2020 18:00:00,10/07/2020 19:00:00,41,22,51,22,0,1,0,1,0,,0,,70.38,0,85,70,,,,,,,,,,,,,,,,,1
North,A3879,10/07/2020 18:00:00,10/07/2020 19:00:00,44,22,51,22,0,1,0,1,0,,0,,69,0,82.44,70,,,,,,,,,,,,,,,,,1
North,A3907,10/07/2020 18:00:00,10/07/2020 19:00:00,8,8,8,8,0,0,0,0,0,,0,,41.66,0,75.17,30,,,,,,,,,,,,,,,,,1
North,A3908,10/07/2020 18:00:00,10/07/2020 19:00:00,15,15,15,15,0,0,1,1,0,,15,,41.66,0,75.17,30,,,,,,,,,,,,,,,,,1
North,A3909,10/07/2020 18:00:00,10/07/2020 19:00:00,72,25,72,25,0,1,0,1,0,,0,,59.74,0,102.05,100,,,,,,,,,,,,,,,,,1
North,A3910,10/07/2020 18:00:00,10/07/2020 19:00:00,67,25,67,25,0,1,0,1,0,,0,,59.74,0,97.82,90,,,,,,,,,,,,,,,,,1
North,A3911,10/07/2020 18:00:00,10/07/2020 19:00:00,5.1,5.1,5.1,0,0,0,1,1,28.8,,5.1,,0,0,0,36.8,,,,,,,,,,,,,,,,,1
North,A3916,10/07/2020 18:00:00,10/07/2020 19:00:00,0,0,0,0,0,0,1,1,0,,0,,20,0.1,20,999,,,,,,,,,,,,,,,,,1
North,A3924,10/07/2020 18:00:00,10/07/2020 19:00:00,51,10,51,10,1,0,0,1,0,,0,,17.81,0,17.83,80,,,,,,,,,,,,,,,,,1
North,A3925,10/07/2020 18:00:00,10/07/2020 19:00:00,53,10,53,10,1,0,0,1,0,,0,,14.35,0,22.37,80,,,,,,,,,,,,,,,,,1
North,A3926,10/07/2020 18:00:00,10/07/2020 19:00:00,55,10,55,10,1,0,0,1,0,,0,,15.24,0,21.33,80,,,,,,,,,,,,,,,,,1
North,A3927,10/07/2020 18:00:00,10/07/2020 19:00:00,55,10,55,10,1,0,0,1,0,,0,,16.36,0,18.89,80,,,,,,,,,,,,,,,,,1
North,A3928,10/07/2020 18:00:00,10/07/2020 19:00:00,53,10,53,10,1,0,0,1,0,,0,,16.53,0,18.97,80,,,,,,,,,,,,,,,,,1
North,A3929,10/07/2020 18:00:00,10/07/2020 19:00:00,55,10,55,10,1,0,0,1,0,,0,,15.7,0,19.93,80,,,,,,,,,,,,,,,,,1
North,A3936,10/07/2020 18:00:00,10/07/2020 19:00:00,511,345,533,345,0,1,0,1,0,,0,,9.59,0,19.52,540,,,,,,,,,,,,,,,,,1
North,A3938,10/07/2020 18:00:00,10/07/2020 19:00:00,10,10,10,0,0,0,1,1,1,,10,,0,0.1,0,999,,,,,,,,,,,,,,,,,1
North,A3939,10/07/2020 18:00:00,10/07/2020 19:00:00,0,0,0,0,0,0,1,1,0,,0,,0.01,0.1,0.01,10,,,,,,,,,,,,,,,,,1
North,A3942,10/07/2020 18:00:00,10/07/2020 19:00:00,40,38,40,1,1,0,0,1,0,,0,,53,40,,,,,,,,,,,,,,,,,,,0
North,A3943,10/07/2020 18:00:00,10/07/2020 19:00:00,673,673,673,673,0,0,1,1,0,,673,,0,0,0,680,,,,,,,,,,,,,,,,,1
North,A3945,10/07/2020 18:00:00,10/07/2020 19:00:00,580,580,580,580,0,0,0,0,0,,0,,0,0,0,590,,,,,,,,,,,,,,,,,1
North,A3946,10/07/2020 18:00:00,10/07/2020 19:00:00,580,580,580,580,0,0,1,1,0,,580,,0,0,0,590,,,,,,,,,,,,,,,,,1
North,A3947,10/07/2020 18:00:00,10/07/2020 19:00:00,0,0,0,0,0,0,0,0,1,,0,,0,0.1,0,999,,,,,,,,,,,,,,,,,1
North,A3948,10/07/2020 18:00:00,10/07/2020 19:00:00,10,10,10,10,0,0,1,1,0,,10,,14.53,0,15.27,30,,,,,,,,,,,,,,,,,1
North,A3949,10/07/2020 18:00:00,10/07/2020 19:00:00,10,10,10,10,0,0,0,0,0,,0,,13.82,0,16.21,30,,,,,,,,,,,,,,,,,1
North,A3957,10/07/2020 18:00:00,10/07/2020 19:00:00,610,260,610,200,0,0,1,1,0,,610,,8.63,0,8.73,700,,,,,,,,,,,,,,,,,1
North,A3958,10/07/2020 18:00:00,10/07/2020 19:00:00,682,260,705,200,0,1,0,1,0,,0,,15.52,0,19.34,710,,,,,,,,,,,,,,,,,1
North,A3959,10/07/2020 18:00:00,10/07/2020 19:00:00,4,4,4,0,0,0,1,1,1,,4,,0,0.1,0,999,,,,,,,,,,,,,,,,,1
North,A3969,10/07/2020 18:00:00,10/07/2020 19:00:00,51,10,51,10,1,0,0,1,0,,0,,15.16,0,23.79,80,,,,,,,,,,,,,,,,,1
North,A3970,10/07/2020 18:00:00,10/07/2020 19:00:00,62,10,62,10,1,0,0,1,0,,0,,15.16,0,24.86,90,,,,,,,,,,,,,,,,,1
North,A3971,10/07/2020 18:00:00,10/07/2020 19:00:00,51,10,51,10,0,0,0,0,0,,0,,15.16,0,23.79,80,,,,,,,,,,,,,,,,,1
North,A3972,10/07/2020 18:00:00,10/07/2020 19:00:00,54,10,54,10,0,0,0,0,0,,0,,15.16,0,23.79,80,,,,,,,,,,,,,,,,,1
North,A3974,10/07/2020 18:00:00,10/07/2020 19:00:00,59,25,63,25,0,1,0,1,0,,0,,64.36,0,90.61,80,,,,,,,,,,,,,,,,,1
North,A3975,10/07/2020 18:00:00,10/07/2020 19:00:00,8,8,8,8,0,0,1,1,0,,8,,21.07,0,22.7,30,,,,,,,,,,,,,,,,,1
North,A3976,10/07/2020 18:00:00,10/07/2020 19:00:00,8,8,8,8,0,0,1,1,0,,8,,21.07,0,22.7,30,,,,,,,,,,,,,,,,,1
North,A3983,10/07/2020 18:00:00,10/07/2020 19:00:00,0,0,0,0,0,0,1,1,8.5,,0,,-35.08,0,-35.08,9.2,,,,,,,,,,,,,,,,,1
North,A3986,10/07/2020 18:00:00,10/07/2020 19:00:00,0.9,0.9,0.9,0,0,0,1,1,3.9,,0.9,,0,0,0,10.5,,,,,,,,,,,,,,,,,1
Central,A3990,10/07/2020 18:00:00,10/07/2020 19:00:00,13,13,13,13,0,1,0,1,0,,0,,106.07,12.5,,,,,,,,,,,,,,,,,,,0
North,A3991,10/07/2020 18:00:00,10/07/2020 19:00:00,237.1,160,237.1,160,0,0,1,1,0,,230,,10,230,99,230.1,,,,,,,,,,,,,,,,,0
North,A3995,10/07/2020 18:00:00,10/07/2020 19:00:00,58,28,58,28,1,0,0,1,0,,0,,23.93,28,23.97,31,24,34,24.11,38,24.11,43,24.13,45,24.15,46,24.17,48,24.22,52,24.29,58,1
North,A3996,10/07/2020 18:00:00,10/07/2020 19:00:00,80,38,80,26,1,0,0,1,0,,0,,24.48,38,24.53,42,24.59,46,24.82,50,24.82,63,24.85,65,24.87,67,24.91,70,24.95,73,25.05,80,1
North,A3997,10/07/2020 18:00:00,10/07/2020 19:00:00,23.6,6,23.6,6,1,0,0,1,0,,0,,155.24,6,162.99,9,170.74,12,178.49,15,186.24,18,193.99,21,201.74,24,206.91,26,,,,,1
North,A3998,10/07/2020 18:00:00,10/07/2020 19:00:00,23.6,6,23.6,6,1,0,0,1,0,,0,,162.22,6,167.12,9,172.02,12,176.92,15,181.82,18,186.71,21,191.61,24,194.88,26,,,,,1
North,A4001,10/07/2020 18:00:00,10/07/2020 19:00:00,43,15,43,10,1,0,0,1,0,,43,,10.54,15,10.58,19,10.61,23,10.65,27,10.69,31,10.72,35,10.76,39,10.8,44,10.85,49,,,1
